,QRef,Mean,Min,Max,Count,Avg
463,223CRYQ3,0.9017857142857143,0,1,112,0.9017857142857143
464,223CRYQ4,0.5535714285714286,0,1,112,0.5535714285714286
465,223CRYQ5,0.8125,0,1,112,0.8125
466,223CRYQ6,0.7678571428571429,0,1,112,0.7678571428571429
467,223CRYQ7,0.9375,0,1,112,0.9375
468,223CRYQ8,0.6160714285714286,0,1,112,0.6160714285714286
469,223CRYQ9,0.9196428571428571,0,1,112,0.9196428571428571
470,223FILQ1,0.7747747747747747,0,1,222,0.7747747747747747
471,223FILQ10,0.35526315789473684,0,1,152,0.35526315789473684
472,223FILQ2,0.12299465240641712,0,2,187,0.06149732620320856
473,223FILQ3,0.47593582887700536,0,1,187,0.47593582887700536
474,223FILQ4,0.17647058823529413,0,1,187,0.17647058823529413
475,223FILQ5,0.9251336898395722,0,1,187,0.9251336898395722
476,223FILQ6,0.5454545454545454,0,1,187,0.5454545454545454
477,223FILQ7,0.7272727272727273,0,1,187,0.7272727272727273
478,223FILQ8,0.3048128342245989,0,1,187,0.3048128342245989
479,223FILQ9,0.5721925133689839,0,1,187,0.5721925133689839
480,223GEOQ1,0.6551724137931034,0,1,29,0.6551724137931034
481,223GEOQ10,0.6666666666666666,0,1,9,0.6666666666666666
482,223GEOQ2,0.42105263157894735,0,1,19,0.42105263157894735
483,223GEOQ3,0.3157894736842105,0,1,19,0.3157894736842105
484,223GEOQ4,0.8947368421052632,0,1,19,0.8947368421052632
485,223GEOQ5,0.47368421052631576,0,1,19,0.47368421052631576
486,223GEOQ6,0.42105263157894735,0,1,19,0.42105263157894735
487,223GEOQ7,0.3684210526315789,0,1,19,0.3684210526315789
488,223GEOQ8,0.8947368421052632,0,1,19,0.8947368421052632
489,223GEOQ9,0.8421052631578947,0,1,19,0.8421052631578947
490,224FOOQ1,0.5882352941176471,0,1,17,0.5882352941176471
491,224FOOQ10,1.0,1,1,9,1.0
492,224FOOQ2,0.9230769230769231,0,1,13,0.9230769230769231
493,224FOOQ3,0.8461538461538461,0,1,13,0.8461538461538461
494,224FOOQ4,0.7692307692307693,0,1,13,0.7692307692307693
495,224FOOQ5,0.15384615384615385,0,1,13,0.15384615384615385
496,224FOOQ6,0.23076923076923078,0,1,13,0.23076923076923078
497,224FOOQ7,0.8461538461538461,0,1,13,0.8461538461538461
498,224FOOQ8,0.5384615384615384,0,1,13,0.5384615384615384
499,224FOOQ9,0.7692307692307693,0,1,13,0.7692307692307693
500,224GRAQ1,0.7647058823529411,0,1,17,0.7647058823529411
501,224GRAQ10,0.1111111111111111,0,1,9,0.1111111111111111
502,224GRAQ2,0.6153846153846154,0,1,13,0.6153846153846154
503,224GRAQ3,0.9230769230769231,0,1,13,0.9230769230769231
504,224GRAQ4,0.6923076923076923,0,1,13,0.6923076923076923
505,224GRAQ5,0.9230769230769231,0,1,13,0.9230769230769231
506,224GRAQ6,0.23076923076923078,0,1,13,0.23076923076923078
507,224GRAQ7,0.7692307692307693,0,1,13,0.7692307692307693
508,224GRAQ8,0.6923076923076923,0,1,13,0.6923076923076923
509,224GRAQ9,0.3076923076923077,0,1,13,0.3076923076923077
510,224MUSQ1,0.8235294117647058,0,2,17,0.4117647058823529
511,224MUSQ10,0.3333333333333333,0,1,9,0.3333333333333333
512,224MUSQ2,0.15384615384615385,0,1,13,0.15384615384615385
513,224MUSQ3,0.7692307692307693,0,1,13,0.7692307692307693
514,224MUSQ4,0.5384615384615384,0,1,13,0.5384615384615384
515,224MUSQ5,0.46153846153846156,0,1,13,0.46153846153846156
516,224MUSQ6,1.0,0,2,13,0.5
517,224MUSQ7,0.15384615384615385,0,1,13,0.15384615384615385
518,224MUSQ8,0.3076923076923077,0,1,13,0.3076923076923077
519,224MUSQ9,0.8461538461538461,0,1,13,0.8461538461538461
520,224SPOQ1,0.5882352941176471,0,1,17,0.5882352941176471
521,224SPOQ10,0.8888888888888888,0,1,9,0.8888888888888888
522,224SPOQ2,0.3076923076923077,0,1,13,0.3076923076923077
523,224SPOQ3,0.6923076923076923,0,1,13,0.6923076923076923
524,224SPOQ4,0.6153846153846154,0,1,13,0.6153846153846154
525,224SPOQ5,1.6923076923076923,0,2,13,0.8461538461538461
526,224SPOQ6,0.46153846153846156,0,1,13,0.46153846153846156
527,224SPOQ7,0.7692307692307693,0,1,13,0.7692307692307693
528,224SPOQ8,0.9230769230769231,0,1,13,0.9230769230769231
529,224SPOQ9,0.38461538461538464,0,1,13,0.38461538461538464
530,225FILQ1,0.6363636363636364,0,1,11,0.6363636363636364
531,225FILQ10,0.4444444444444444,0,1,9,0.4444444444444444
532,225FILQ2,0.9,0,1,10,0.9
533,225FILQ3,0.4,0,1,10,0.4
534,225FILQ4,0.6,0,1,10,0.6
535,225FILQ5,0.8,0,1,10,0.8
536,225FILQ6,0.7,0,1,10,0.7
537,225FILQ7,0.5,0,1,10,0.5
538,225FILQ8,0.8,0,2,10,0.4
539,225FILQ9,0.5,0,1,10,0.5
540,225GEOQ1,0.9090909090909091,0,1,11,0.9090909090909091
541,225GEOQ10,0.5555555555555556,0,1,9,0.5555555555555556
542,225GEOQ2,0.0,0,0,10,
543,225GEOQ3,0.5,0,1,10,0.5
544,225GEOQ4,0.2,0,1,10,0.2
545,225GEOQ5,1.7,1,3,10,0.5666666666666667
546,225GEOQ6,0.4,0,1,10,0.4
547,225GEOQ7,0.3,0,1,10,0.3
548,225GEOQ8,0.7,0,1,10,0.7
549,225GEOQ9,0.0,0,0,10,
550,226ARTQ1,0.6206896551724138,0,1,29,0.6206896551724138
551,226ARTQ10,0.6666666666666666,0,1,9,0.6666666666666666
552,226ARTQ2,0.7894736842105263,0,1,19,0.7894736842105263
553,226ARTQ3,0.42105263157894735,0,1,19,0.42105263157894735
554,226ARTQ4,0.6842105263157895,0,1,19,0.6842105263157895
555,226ARTQ5,0.42105263157894735,0,1,19,0.42105263157894735
556,226ARTQ6,0.9473684210526315,0,1,19,0.9473684210526315
557,226ARTQ7,0.631578947368421,0,1,19,0.631578947368421
558,226ARTQ8,0.5263157894736842,0,1,19,0.5263157894736842
559,226ARTQ9,0.21052631578947367,0,1,19,0.21052631578947367
560,227FILQ1,0.6363636363636364,0,1,33,0.6363636363636364
561,227FILQ10,0.7647058823529411,0,1,17,0.7647058823529411
562,227FILQ2,0.56,0,1,25,0.56
563,227FILQ3,0.76,0,2,25,0.38
564,227FILQ4,0.52,0,1,25,0.52
565,227FILQ5,0.72,0,1,25,0.72
566,227FILQ6,0.88,0,1,25,0.88
567,227FILQ7,0.8,0,1,25,0.8
568,227FILQ8,0.84,0,1,25,0.84
569,227FILQ9,0.72,0,1,25,0.72
570,227GRAQ1,0.2727272727272727,0,1,11,0.2727272727272727
571,227GRAQ10,0.6666666666666666,0,1,9,0.6666666666666666
572,227GRAQ2,0.8,0,1,10,0.8
573,227GRAQ3,1.0,1,1,10,1.0
574,227GRAQ4,0.3,0,1,10,0.3
575,227GRAQ5,0.9,0,1,10,0.9
576,227GRAQ6,0.6,0,1,10,0.6
577,227GRAQ7,0.4,0,1,10,0.4
578,227GRAQ8,0.5,0,1,10,0.5
579,227GRAQ9,0.3,0,1,10,0.3
580,228FILQ1,0.6470588235294118,0,1,17,0.6470588235294118
581,228FILQ10,0.1111111111111111,0,1,9,0.1111111111111111
582,228FILQ2,0.23076923076923078,0,1,13,0.23076923076923078
583,228FILQ3,0.5384615384615384,0,1,13,0.5384615384615384
584,228FILQ4,0.3076923076923077,0,1,13,0.3076923076923077
585,228FILQ5,0.46153846153846156,0,1,13,0.46153846153846156
586,228FILQ6,0.5384615384615384,0,2,13,0.2692307692307692
587,228FILQ7,0.6923076923076923,0,1,13,0.6923076923076923
588,228FILQ8,0.6923076923076923,0,1,13,0.6923076923076923
589,228FILQ9,0.38461538461538464,0,1,13,0.38461538461538464
590,229CHRQ1,0.8333333333333334,0,1,150,0.8333333333333334
591,229CHRQ10,0.8114754098360656,0,1,122,0.8114754098360656
592,229CHRQ2,0.5955882352941176,0,1,136,0.5955882352941176
593,229CHRQ3,0.029411764705882353,0,1,136,0.029411764705882353
594,229CHRQ4,0.7352941176470589,0,1,136,0.7352941176470589
595,229CHRQ5,0.5367647058823529,0,1,136,0.5367647058823529
596,229CHRQ6,0.6617647058823529,0,1,136,0.6617647058823529
597,229CHRQ7,0.25735294117647056,0,1,136,0.25735294117647056
598,229CHRQ8,0.8161764705882353,0,1,136,0.8161764705882353
599,229CHRQ9,0.5955882352941176,0,1,136,0.5955882352941176
600,229FILQ1,0.6611570247933884,0,2,121,0.3305785123966942
601,229FILQ10,0.7464788732394366,0,2,71,0.3732394366197183
602,229FILQ2,0.8854166666666666,0,1,96,0.8854166666666666
603,229FILQ3,0.9166666666666666,0,1,96,0.9166666666666666
604,229FILQ4,0.40625,0,1,96,0.40625
605,229FILQ5,0.8333333333333334,0,1,96,0.8333333333333334
606,229FILQ6,0.6875,0,1,96,0.6875
607,229FILQ7,0.7395833333333334,0,1,96,0.7395833333333334
608,229FILQ8,1.3229166666666667,0,2,96,0.6614583333333334
609,229FILQ9,1.34375,0,2,96,0.671875
610,229MUSQ1,0.5886075949367089,0,1,158,0.5886075949367089
611,229MUSQ10,0.3644067796610169,0,1,118,0.3644067796610169
612,229MUSQ2,0.7028985507246377,0,1,138,0.7028985507246377
613,229MUSQ3,0.855072463768116,0,1,138,0.855072463768116
614,229MUSQ4,0.782608695652174,0,2,138,0.391304347826087
615,229MUSQ5,0.17391304347826086,0,1,138,0.17391304347826086
616,229MUSQ6,0.7318840579710145,0,1,138,0.7318840579710145
617,229MUSQ7,0.6884057971014492,0,1,138,0.6884057971014492
618,229MUSQ8,0.572463768115942,0,1,138,0.572463768115942
619,229MUSQ9,0.7246376811594203,0,1,138,0.7246376811594203
620,229SCIQ1,0.45454545454545453,0,1,22,0.45454545454545453
621,229SCIQ10,0.75,0,1,8,0.75
622,229SCIQ2,1.0,1,1,15,1.0
623,229SCIQ3,1.0,1,1,15,1.0
624,229SCIQ4,0.4,0,1,15,0.4
625,229SCIQ5,1.0,1,1,15,1.0
626,229SCIQ6,1.0,1,1,15,1.0
627,229SCIQ7,0.4666666666666667,0,1,15,0.4666666666666667
628,229SCIQ8,0.9333333333333333,0,1,15,0.9333333333333333
629,229SCIQ9,0.6666666666666666,0,1,15,0.6666666666666666
630,230CHRQ1,0.5727699530516432,0,1,213,0.5727699530516432
631,230CHRQ10,0.7900552486187845,0,1,181,0.7900552486187845
632,230CHRQ2,0.48223350253807107,0,1,197,0.48223350253807107
633,230CHRQ3,0.4467005076142132,0,1,197,0.4467005076142132
634,230CHRQ4,0.14213197969543148,0,1,197,0.14213197969543148
635,230CHRQ5,0.6243654822335025,0,1,197,0.6243654822335025
636,230CHRQ6,0.8223350253807107,0,1,197,0.8223350253807107
637,230CHRQ7,0.8223350253807107,0,1,197,0.8223350253807107
638,230CHRQ8,0.49238578680203043,0,1,197,0.49238578680203043
639,230CHRQ9,0.6852791878172588,0,2,197,0.3426395939086294
640,230MUSQ1,0.543859649122807,0,1,171,0.543859649122807
641,230MUSQ10,0.7697841726618705,0,1,139,0.7697841726618705
642,230MUSQ2,0.7612903225806451,0,1,155,0.7612903225806451
643,230MUSQ3,0.6129032258064516,0,1,155,0.6129032258064516
644,230MUSQ4,0.9290322580645162,0,2,155,0.4645161290322581
645,230MUSQ5,0.6129032258064516,0,1,155,0.6129032258064516
646,230MUSQ6,0.6967741935483871,0,1,155,0.6967741935483871
647,230MUSQ7,0.8,0,1,155,0.8
648,230MUSQ8,0.7354838709677419,0,1,155,0.7354838709677419
649,230MUSQ9,0.7354838709677419,0,1,155,0.7354838709677419
650,232GEOQ1,0.8939393939393939,0,1,66,0.8939393939393939
651,232GEOQ10,0.7142857142857143,0,1,42,0.7142857142857143
652,232GEOQ2,0.7037037037037037,0,1,54,0.7037037037037037
653,232GEOQ3,0.6111111111111112,0,1,54,0.6111111111111112
654,232GEOQ4,0.5370370370370371,0,1,54,0.5370370370370371
655,232GEOQ5,0.7407407407407407,0,1,54,0.7407407407407407
656,232GEOQ6,0.48148148148148145,0,1,54,0.48148148148148145
657,232GEOQ7,0.5,0,1,54,0.5
658,232GEOQ8,0.5185185185185185,0,1,54,0.5185185185185185
659,232GEOQ9,1.0740740740740742,0,2,54,0.5370370370370371
660,232MUSQ1,0.39655172413793105,0,1,58,0.39655172413793105
661,232MUSQ10,0.725,0,1,40,0.725
662,232MUSQ2,0.6530612244897959,0,1,49,0.6530612244897959
663,232MUSQ3,0.673469387755102,0,1,49,0.673469387755102
664,232MUSQ4,0.7755102040816326,0,1,49,0.7755102040816326
665,232MUSQ5,0.32653061224489793,0,1,49,0.32653061224489793
666,232MUSQ6,0.5714285714285714,0,1,49,0.5714285714285714
667,232MUSQ7,0.7755102040816326,0,1,49,0.7755102040816326
668,232MUSQ8,0.8775510204081632,0,2,49,0.4387755102040816
669,232MUSQ9,0.7755102040816326,0,1,49,0.7755102040816326
670,233FILQ1,0.7857142857142857,0,1,70,0.7857142857142857
671,233FILQ10,0.7321428571428571,0,1,56,0.7321428571428571
672,233FILQ2,0.5079365079365079,0,1,63,0.5079365079365079
673,233FILQ3,0.6031746031746031,0,1,63,0.6031746031746031
674,233FILQ4,1.0793650793650793,0,2,63,0.5396825396825397
675,233FILQ5,0.5714285714285714,0,1,63,0.5714285714285714
676,233FILQ6,0.6984126984126984,0,1,63,0.6984126984126984
677,233FILQ7,0.6031746031746031,0,1,63,0.6031746031746031
678,233FILQ8,0.9523809523809523,0,1,63,0.9523809523809523
679,233FILQ9,0.6666666666666666,0,1,63,0.6666666666666666
680,233FOOQ1,0.38461538461538464,0,1,13,0.38461538461538464
681,233FOOQ10,0.5555555555555556,0,1,9,0.5555555555555556
682,233FOOQ2,0.8181818181818182,0,1,11,0.8181818181818182
683,233FOOQ3,1.0,1,1,11,1.0
684,233FOOQ4,0.8181818181818182,0,1,11,0.8181818181818182
685,233FOOQ5,0.18181818181818182,0,1,11,0.18181818181818182
686,233FOOQ6,0.8181818181818182,0,1,11,0.8181818181818182
687,233FOOQ7,1.0,1,1,11,1.0
688,233FOOQ8,0.9090909090909091,0,1,11,0.9090909090909091
689,233FOOQ9,0.8181818181818182,0,1,11,0.8181818181818182
690,233MUSQ1,0.8043478260869565,0,1,46,0.8043478260869565
691,233MUSQ10,0.5,0,1,40,0.5
692,233MUSQ2,0.813953488372093,0,1,43,0.813953488372093
693,233MUSQ3,0.7441860465116279,0,1,43,0.7441860465116279
694,233MUSQ4,0.7441860465116279,0,1,43,0.7441860465116279
695,233MUSQ5,0.5813953488372093,0,1,43,0.5813953488372093
696,233MUSQ6,0.4883720930232558,0,1,43,0.4883720930232558
697,233MUSQ7,0.8837209302325582,0,1,43,0.8837209302325582
698,233MUSQ8,0.8604651162790697,0,1,43,0.8604651162790697
699,233MUSQ9,0.6046511627906976,0,1,43,0.6046511627906976
700,234ARTQ1,0.4578313253012048,0,1,83,0.4578313253012048
701,234ARTQ10,0.5671641791044776,0,1,67,0.5671641791044776
702,234ARTQ2,0.7866666666666666,0,1,75,0.7866666666666666
703,234ARTQ3,0.3466666666666667,0,1,75,0.3466666666666667
704,234ARTQ4,0.7466666666666667,0,1,75,0.7466666666666667
705,234ARTQ5,0.7333333333333333,0,1,75,0.7333333333333333
706,234ARTQ6,0.4533333333333333,0,1,75,0.4533333333333333
707,234ARTQ7,0.2,0,1,75,0.2
708,234ARTQ8,0.6133333333333333,0,1,75,0.6133333333333333
709,234ARTQ9,0.6933333333333334,0,1,75,0.6933333333333334
710,234FILQ1,1.3793103448275863,0,2,29,0.6896551724137931
711,234FILQ10,1.0,1,1,9,1.0
712,234FILQ2,0.21052631578947367,0,1,19,0.21052631578947367
713,234FILQ3,0.3684210526315789,0,1,19,0.3684210526315789
714,234FILQ4,0.8421052631578947,0,1,19,0.8421052631578947
715,234FILQ5,0.3157894736842105,0,1,19,0.3157894736842105
716,234FILQ6,0.631578947368421,0,1,19,0.631578947368421
717,234FILQ7,0.42105263157894735,0,1,19,0.42105263157894735
718,234FILQ8,0.631578947368421,0,1,19,0.631578947368421
719,234FILQ9,0.5789473684210527,0,1,19,0.5789473684210527
720,234GEOQ1,0.9306930693069307,0,1,101,0.9306930693069307
721,234GEOQ10,0.8987341772151899,0,1,79,0.8987341772151899
722,234GEOQ2,0.5888888888888889,0,1,90,0.5888888888888889
723,234GEOQ3,0.7555555555555555,0,1,90,0.7555555555555555
724,234GEOQ4,0.2222222222222222,0,1,90,0.2222222222222222
725,234GEOQ5,0.022222222222222223,0,1,90,0.022222222222222223
726,234GEOQ6,0.8666666666666667,0,1,90,0.8666666666666667
727,234GEOQ7,1.4444444444444444,0,2,90,0.7222222222222222
728,234GEOQ8,0.7333333333333333,0,1,90,0.7333333333333333
729,234GEOQ9,0.5777777777777777,0,1,90,0.5777777777777777
730,234GRAQ1,0.45794392523364486,0,1,107,0.45794392523364486
731,234GRAQ10,0.7283950617283951,0,1,81,0.7283950617283951
732,234GRAQ2,0.4574468085106383,0,1,94,0.4574468085106383
733,234GRAQ3,0.8191489361702128,0,1,94,0.8191489361702128
734,234GRAQ4,0.5957446808510638,0,1,94,0.5957446808510638
735,234GRAQ5,0.7127659574468085,0,1,94,0.7127659574468085
736,234GRAQ6,0.8936170212765957,0,1,94,0.8936170212765957
737,234GRAQ7,0.3723404255319149,0,1,94,0.3723404255319149
738,234GRAQ8,0.35106382978723405,0,1,94,0.35106382978723405
739,234GRAQ9,1.0106382978723405,0,2,94,0.5053191489361702
740,234MUSQ1,0.7101449275362319,0,1,69,0.7101449275362319
741,234MUSQ10,0.5454545454545454,0,1,55,0.5454545454545454
742,234MUSQ2,0.8709677419354839,0,1,62,0.8709677419354839
743,234MUSQ3,0.3870967741935484,0,1,62,0.3870967741935484
744,234MUSQ4,0.7258064516129032,0,1,62,0.7258064516129032
745,234MUSQ5,0.3870967741935484,0,1,62,0.3870967741935484
746,234MUSQ6,0.4838709677419355,0,1,62,0.4838709677419355
747,234MUSQ7,0.7096774193548387,0,1,62,0.7096774193548387
748,234MUSQ8,0.7419354838709677,0,1,62,0.7419354838709677
749,234MUSQ9,0.6935483870967742,0,1,62,0.6935483870967742
750,235FILQ1,0.7368421052631579,0,1,19,0.7368421052631579
751,235FILQ10,1.0,1,1,9,1.0
752,235FILQ2,0.8571428571428571,0,1,14,0.8571428571428571
753,235FILQ3,0.21428571428571427,0,1,14,0.21428571428571427
754,235FILQ4,0.5714285714285714,0,1,14,0.5714285714285714
755,235FILQ5,1.0714285714285714,0,2,14,0.5357142857142857
756,235FILQ6,0.35714285714285715,0,1,14,0.35714285714285715
757,235FILQ7,0.42857142857142855,0,1,14,0.42857142857142855
758,235FILQ8,0.5,0,1,14,0.5
759,235FILQ9,0.5,0,1,14,0.5
760,235MUSQ1,0.6666666666666666,0,1,6,0.6666666666666666
761,235MUSQ10,0.5,0,1,6,0.5
762,235MUSQ2,0.0,0,0,6,
763,235MUSQ3,0.8333333333333334,0,1,6,0.8333333333333334
764,235MUSQ4,0.5,0,1,6,0.5
765,235MUSQ5,0.6666666666666666,0,1,6,0.6666666666666666
766,235MUSQ6,1.5,1,2,6,0.75
767,235MUSQ7,0.5,0,1,6,0.5
768,235MUSQ8,1.0,1,1,6,1.0
769,235MUSQ9,0.6666666666666666,0,1,6,0.6666666666666666
770,235SPOQ1,0.11538461538461539,0,1,26,0.11538461538461539
771,235SPOQ10,0.16666666666666666,0,1,18,0.16666666666666666
772,235SPOQ2,0.5,0,2,22,0.25
773,235SPOQ3,0.9090909090909091,0,1,22,0.9090909090909091
774,235SPOQ4,0.6363636363636364,0,1,22,0.6363636363636364
775,235SPOQ5,0.6818181818181818,0,1,22,0.6818181818181818
776,235SPOQ6,0.5909090909090909,0,1,22,0.5909090909090909
777,235SPOQ7,0.5909090909090909,0,1,22,0.5909090909090909
778,235SPOQ8,0.5,0,1,22,0.5
779,235SPOQ9,0.5909090909090909,0,1,22,0.5909090909090909
780,236FILQ1,0.7666666666666667,0,1,30,0.7666666666666667
781,236FILQ10,0.4,0,1,30,0.4
782,236FILQ2,0.5333333333333333,0,1,30,0.5333333333333333
783,236FILQ3,0.8666666666666667,0,1,30,0.8666666666666667
784,236FILQ4,0.8666666666666667,0,1,30,0.8666666666666667
785,236FILQ5,0.7666666666666667,0,1,30,0.7666666666666667
786,236FILQ6,0.7333333333333333,0,1,30,0.7333333333333333
787,236FILQ7,0.2,0,1,30,0.2
788,236FILQ8,0.9,0,1,30,0.9
789,236FILQ9,0.7,0,1,30,0.7
790,236FOOQ1,0.6666666666666666,0,1,84,0.6666666666666666
791,236FOOQ10,0.8611111111111112,0,1,72,0.8611111111111112
792,236FOOQ2,0.5256410256410257,0,1,78,0.5256410256410257
793,236FOOQ3,0.717948717948718,0,1,78,0.717948717948718
794,236FOOQ4,0.6282051282051282,0,1,78,0.6282051282051282
795,236FOOQ5,1.6666666666666667,0,2,78,0.8333333333333334
796,236FOOQ6,0.7948717948717948,0,1,78,0.7948717948717948
797,236FOOQ7,0.1794871794871795,0,1,78,0.1794871794871795
798,236FOOQ8,0.7692307692307693,0,1,78,0.7692307692307693
799,236FOOQ9,0.21794871794871795,0,1,78,0.21794871794871795
800,236MUSQ1,0.7647058823529411,0,2,68,0.38235294117647056
801,236MUSQ10,1.0454545454545454,0,2,44,0.5227272727272727
802,236MUSQ2,0.875,0,1,56,0.875
803,236MUSQ3,0.8571428571428571,0,1,56,0.8571428571428571
804,236MUSQ4,0.3392857142857143,0,1,56,0.3392857142857143
805,236MUSQ5,0.9285714285714286,0,1,56,0.9285714285714286
806,236MUSQ6,0.875,0,1,56,0.875
807,236MUSQ7,0.4642857142857143,0,1,56,0.4642857142857143
808,236MUSQ8,0.8035714285714286,0,1,56,0.8035714285714286
809,236MUSQ9,0.8392857142857143,0,1,56,0.8392857142857143
810,236SCIQ1,0.4727272727272727,0,1,55,0.4727272727272727
811,236SCIQ10,0.3829787234042553,0,1,47,0.3829787234042553
812,236SCIQ2,0.8235294117647058,0,1,51,0.8235294117647058
813,236SCIQ3,0.7843137254901961,0,1,51,0.7843137254901961
814,236SCIQ4,0.9607843137254902,0,2,51,0.4803921568627451
815,236SCIQ5,0.45098039215686275,0,1,51,0.45098039215686275
816,236SCIQ6,0.8627450980392157,0,2,51,0.43137254901960786
817,236SCIQ7,0.7450980392156863,0,1,51,0.7450980392156863
818,236SCIQ8,0.35294117647058826,0,1,51,0.35294117647058826
819,236SCIQ9,0.7254901960784313,0,1,51,0.7254901960784313
820,237FILQ1,0.875,0,1,8,0.875
821,237FILQ10,0.875,0,1,8,0.875
822,237FILQ2,0.5,0,1,8,0.5
823,237FILQ3,1.0,1,1,8,1.0
824,237FILQ4,1.375,1,2,8,0.6875
825,237FILQ5,0.875,0,1,8,0.875
826,237FILQ6,0.25,0,1,8,0.25
827,237FILQ7,0.875,0,1,8,0.875
828,237FILQ8,1.0,1,1,8,1.0
829,237FILQ9,0.625,0,1,8,0.625
830,237GEOQ1,0.8372093023255814,0,1,43,0.8372093023255814
831,237GEOQ10,0.7931034482758621,0,1,29,0.7931034482758621
832,237GEOQ2,0.6111111111111112,0,1,36,0.6111111111111112
833,237GEOQ3,1.6666666666666667,0,2,36,0.8333333333333334
834,237GEOQ4,1.0,1,1,36,1.0
835,237GEOQ5,0.6388888888888888,0,1,36,0.6388888888888888
836,237GEOQ6,0.8055555555555556,0,1,36,0.8055555555555556
837,237GEOQ7,0.6666666666666666,0,1,36,0.6666666666666666
838,237GEOQ8,1.3333333333333333,0,2,36,0.6666666666666666
839,237GEOQ9,0.25,0,1,36,0.25
840,237GRAQ1,0.5833333333333334,0,1,36,0.5833333333333334
841,237GRAQ10,0.7058823529411765,0,1,34,0.7058823529411765
842,237GRAQ2,0.45714285714285713,0,1,35,0.45714285714285713
843,237GRAQ3,0.7714285714285715,0,1,35,0.7714285714285715
844,237GRAQ4,0.7142857142857143,0,1,35,0.7142857142857143
845,237GRAQ5,0.5428571428571428,0,1,35,0.5428571428571428
846,237GRAQ6,0.5142857142857142,0,1,35,0.5142857142857142
847,237GRAQ7,0.5428571428571428,0,1,35,0.5428571428571428
848,237GRAQ8,0.5714285714285714,0,1,35,0.5714285714285714
849,237GRAQ9,0.5142857142857142,0,1,35,0.5142857142857142
850,237MUSQ1,1.1046511627906976,0,2,172,0.5523255813953488
851,237MUSQ10,0.5102040816326531,0,1,98,0.5102040816326531
852,237MUSQ2,0.4962962962962963,0,1,135,0.4962962962962963
853,237MUSQ3,0.7481481481481481,0,1,135,0.7481481481481481
854,237MUSQ4,0.7703703703703704,0,1,135,0.7703703703703704
855,237MUSQ5,0.7777777777777778,0,1,135,0.7777777777777778
856,237MUSQ6,0.9185185185185185,0,1,135,0.9185185185185185
857,237MUSQ7,0.725925925925926,0,1,135,0.725925925925926
858,237MUSQ8,0.48148148148148145,0,1,135,0.48148148148148145
859,237MUSQ9,0.6666666666666666,0,1,135,0.6666666666666666
860,238FILQ1,0.9,0,1,20,0.9
861,238FILQ10,0.7,0,1,20,0.7
862,238FILQ2,0.6,0,1,20,0.6
863,238FILQ3,0.25,0,1,20,0.25
864,238FILQ4,0.85,0,1,20,0.85
865,238FILQ5,0.45,0,1,20,0.45
866,238FILQ6,0.8,0,1,20,0.8
867,238FILQ7,0.6,0,1,20,0.6
868,238FILQ8,0.65,0,1,20,0.65
869,238FILQ9,0.9,0,1,20,0.9
870,238GRAQ1,0.5945945945945946,0,1,37,0.5945945945945946
871,238GRAQ10,0.7647058823529411,0,1,17,0.7647058823529411
872,238GRAQ2,0.6666666666666666,0,1,27,0.6666666666666666
873,238GRAQ3,0.25925925925925924,0,1,27,0.25925925925925924
874,238GRAQ4,0.8888888888888888,0,1,27,0.8888888888888888
875,238GRAQ5,0.8518518518518519,0,1,27,0.8518518518518519
876,238GRAQ6,0.4074074074074074,0,1,27,0.4074074074074074
877,238GRAQ7,0.4444444444444444,0,1,27,0.4444444444444444
878,238GRAQ8,0.7037037037037037,0,1,27,0.7037037037037037
879,238GRAQ9,0.25925925925925924,0,1,27,0.25925925925925924
880,238MUSQ1,0.2857142857142857,0,1,14,0.2857142857142857
881,238MUSQ10,0.6428571428571429,0,1,14,0.6428571428571429
882,238MUSQ2,0.7142857142857143,0,1,14,0.7142857142857143
883,238MUSQ3,0.6428571428571429,0,1,14,0.6428571428571429
884,238MUSQ4,0.8571428571428571,0,1,14,0.8571428571428571
885,238MUSQ5,0.5714285714285714,0,1,14,0.5714285714285714
886,238MUSQ6,0.35714285714285715,0,1,14,0.35714285714285715
887,238MUSQ7,0.5714285714285714,0,1,14,0.5714285714285714
888,238MUSQ8,0.7857142857142857,0,1,14,0.7857142857142857
889,238MUSQ9,0.6428571428571429,0,1,14,0.6428571428571429
890,238SCIQ1,0.5333333333333333,0,1,15,0.5333333333333333
891,238SCIQ10,0.6153846153846154,0,1,13,0.6153846153846154
892,238SCIQ2,0.7142857142857143,0,1,14,0.7142857142857143
893,238SCIQ3,0.35714285714285715,0,1,14,0.35714285714285715
894,238SCIQ4,1.1428571428571428,0,2,14,0.5714285714285714
895,238SCIQ5,0.07142857142857142,0,1,14,0.07142857142857142
896,238SCIQ6,0.7857142857142857,0,1,14,0.7857142857142857
897,238SCIQ7,0.42857142857142855,0,1,14,0.42857142857142855
898,238SCIQ8,0.6428571428571429,0,1,14,0.6428571428571429
